Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,NBR,0,0,0,0,,,,,,,,,,-29.01,-8.27,-2.17,-40.94,2130000000.0,268.81,23.5,730650000.0,513710000.00000006,-626130000.0,-78.9,,394040000.0,47.41,2610000000.0,192.12,1.84,86.03,,,3.08,151.61,124.44,8240000.0,8240000.0,7890000.0,5.07,71.96,2.45,2.45,5.65,
0,0,NDAQ,0,0,0,0,,,,,,,,,,20.33,28.15,5.16,18.97,5770000000.0,34.76,-7.1,3420000000.0,1910000000.0,1170000000.0,6.87,-4.7,711000000.0,4.31,6380000000.0,105.88,0.92,37.95,,,0.91,152.96,181.07,1130000.0,167220000.0,114410000.0,18.61,78.05,1540000.0,1.76,1.34,1810000.0
0,0,NE,0,0,0,0,,,,,,,,,,45.03,-8.9,-1.37,59.23,782180000.0,9.57,-1.1,95780000.0,92040000.0,352210000.0,-20.28,,194140000.0,3.14,233090000.0,15.53,1.83,22.71,6170000.0,-28130000.0,,32.48,28.72,1660000.0,60100000.0,52010000.0,0.34,82.1,4190000.0000000005,8.75,10.49,4530000.0
0,0,NEE,0,0,0,0,,,,,,,,,,8.97,11.02,0.81,1.41,16230000000.0,8.27,-22.4,8590000000.0,6020000000.0,1460000000.0,0.61,,1480000000.0,0.75,59690000000.0,134.89,0.49,18.68,8220000000.000001,-9930000000.0,0.39,74.07,80.93,10320000.0,1960000000.0,1960000000.0,0.26,80.13,15650000.0,1.66,0.8,16629999.999999998
0,0,NEM,0,0,0,0,,,,,,,,,,8.53,15.06,2.88,0.31,12370000000.0,15.52,5.3,4990000000.0,4330000000.0,1000000000.0,2.54,-19.9,4340000000.0,5.47,6210000000.0,28.71,2.92,28.46,4130000000.0,1740000000.0,0.3,67.55,64.33,6430000.0,797440000.0,792100000.0,0.16,83.8,7850000.0,1.15,1.12,8310000.000000001
0,0,NFLX,0,0,0,0,,,,,,,,,,16.47,20.41,9.08,32.91,30400000000.0,68.57,9.8,12370000000.0,6450000000.0,5010000000.0,11.09,-6.4,6010000000.0,13.52,17300000000.0,98.61,1.05,34.57,538180000.0,16210000000.0,0.97,187.95,435.58,13680000.0,442950000.0,438210000.0,1.49,83.04,11980000.0,0.66,2.74,7640000.0
0,0,NFX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NI,0,0,0,0,,,,,,,,,,11.94,21.43,2.84,8.98,4900000000.0,12.45,16.3,2069999999.9999998,1740000000.0,529799999.99999994,1.1,96.6,84200000.0,0.21,9970000000.0,137.12,0.7,12.16,1220000000.0,-614690000.0,0.32,29.85,28.0,4600000.0,392700000.0,403560000.0,0.34,93.64,14740000.0,3.43,4.86,14000000.0
0,0,NILE,0,0,0,0,,,,,,,,,,-46.15,-34.27,-3.97,-12.16,52400000.0,0.94,8.8,28540000.0,-15480000.0,-24200000.0,-0.162,,56290000.0,0.21,118900000.0,34.45,1.14,3.15,-61670000.0,-170460000.0,4.81,0.3298,1.1534,26370000.0,81920000.0,267470000.00000003,3.59,4.5,11590000.0,0.24,4.21,8850000.0
0,0,NKE,0,0,0,0,,,,,,,,,,13.06,15.4,12.06,45.74,46820000000.0,29.62,5.0,20000000000.0,7980000000.0,6120000000.0,3.81,-3.7,13470000000.0,8.56,12660000000.0,85.47,3.06,9.43,6050000000.0,3630000000.0,0.96,114.64,141.88,7510000.0,1280000000.0,1250000000.0,1.23,84.07,11050000.0,1.72,1.11,13090000.0
0,0,NLY,0,0,0,0,,,,,,,,,,60.41,95.92,3.3,20.9,4410000000.0,3.05,2.5,4110000000.0000005,,2550000000.0,1.93,15.5,1920000000.0,1.31,61860000000.0,538.86,0.28,8.39,,,1.2,6.39,7.51,34340000.0,1450000000.0,1460000000.0,0.29,44.59,73160000.0,2.92,5.02,75410000.0
0,0,NOC,0,0,0,0,,,,,,,,,,16.33,21.41,11.34,48.42,35310000000.0,222.72,-3.9,7270000000.0,8810000000.0,5770000000.0,28.35,-56.5,2170000000.0,13.97,14490000000.0,109.08,1.31,71.91,3140000000.0,4150000000.0000005,0.74,459.04,411.4,157340000.0,157340000.0,155220000.0,0.21,84.4,1360000.0,1.81,0.88,1220000.0
0,0,NOK,0,0,0,0,,,,,,,,,,7.0,8.98,3.26,9.78,22470000000.0,3.99,5.4,8880000000.0,2900000000.0,1530000000.0,-0.351,-18.8,9510000000.0,1.69,5690000000.0,31.45,1.58,2.89,1880000000.0,1920000000.0,0.6,4.9002,5.4565,33920000.0,5630000000.0,4680000000.0,0.01,9.31,33560000.0,1.23,,34890000.0
0,0,NOV,0,0,0,0,,,,,,,,,,-3.18,-1.15,-0.44,-3.54,5820000000.0,15.07,23.9,774000000.0,260000000.0,-185000000.0,-1.45,,1410000000.0,3.63,2380000000.0,47.4,2.5,12.9,215000000.0,198620000.0,,18.48,16.45,3900000.0,390690000.0,356890000.0,0.63,101.0,14820000.0,3.58,4.23,14880000.0
0,0,NRG,0,0,0,0,,,,,,,,,,8.1,13.82,12.25,82.84,26990000000.0,110.16,247.6,6510000000.0,4700000000.0,2190000000.0,9.98,,250000000.0,1.03,8289999999.999999,230.19,1.37,16.66,493000000.0,314750000.0,0.91,41.29,39.82,3680000.0,244840000.0,240540000.0,0.87,101.57,11000000.0,4.71,5.33,11540000.0
0,0,NSC,0,0,0,0,,,,,,,,,,26.58,40.51,7.48,21.6,11420000000.0,46.82,10.5,5730000000.0,5820000000.0,3030000000.0,11.62,4.5,1570000000.0,6.59,15380000000.0,114.24,0.96,57.07,4230000000.0000005,2240000000.0,1.38,241.08,265.42,1320000.0,243340000.0,237940000.0,0.12,76.71,3010000.0,1.95,1.26,3430000.0
0,0,NTAP,0,0,0,0,,,,,,,,,,16.34,19.41,8.26,148.82,6190000000.0,27.8,9.8,3810000000.0,1360000000.0,1010000000.0,4.11,38.5,4210000000.0,18.91,2950000000.0,334.69,1.55,3.4,1360000000.0,1090000000.0,1.22,69.99,83.42,1960000.0,222280000.0,221880000.0,0.24,92.65,6040000.0,3.41,4.25,5440000.0
0,0,NTRI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NTRS,0,0,0,0,,,,,,,,,,23.45,30.45,0.93,13.64,6650000000.0,31.96,6.4,6550000000.0,,1510000000.0,6.34,3.8,2530000000.0,12.16,7340000000.0,,,53.04,,,1.13,103.47,114.31,1020000.0,207660000.0,205890000.0,0.39,83.26,2780000.0,3.3,1.52,2880000.0
0,0,NU,0,0,0,0,,,,,,,,,,-19.41,-20.02,-1.1,-6.77,850040000.0,0.53,198.6,850040000.0,,-164990000.0,-0.151,,3620000000.0,0.79,267260000.0,6.02,0.71,0.44,-2920000000.0,,,4.4494,6.9011,27420000.0,3460000000.0,1660000000.0,8.21,69.78,94130000.0,12.94,4.11,88130000.0
0,0,NUE,0,0,0,0,,,,,,,,,,19.97,27.22,27.3,59.72,39960000000.0,140.25,49.5,11050000000.0,11820000000.0,7950000000.0,16.58,122.4,4170000000.0,15.69,6830000000.0,42.3,2.88,46.97,8170000000.0,4550000000.0,1.35,129.01,121.06,2970000.0,285800000.0,264430000.0,0.46,83.54,8380000.000000001,2.49,4.16,8910000.0
0,0,NUS,0,0,0,0,,,,,,,,,,5.46,10.85,9.46,16.3,2700000000.0,53.71,-10.0,2029999999.9999998,368780000.0,147270000.0,4.44,,355970000.0,7.14,503780000.0,55.19,1.65,18.69,141580000.0,56720000.0,1.25,45.0,46.33,49820000.0,49820000.0,46410000.0,1.47,98.31,4110000.0000000005,5.67,13.08,3200000.0
0,0,NVDA,0,0,0,0,,,,,,,,,,36.23,37.31,17.2,44.83,26910000000.0,10.78,52.8,17480000000.0,11210000000.0,9750000000.0,3.24,106.1,21210000000.0,8.46,11830000000.0,44.46,6.65,9.51,9110000000.0,6470000000.0,1.42,176.12,236.86,57350000.0,2490000000.0,2410000000.0,4.03,65.87,27300000.0,0.5,0.97,26950000.0
0,0,NWL,0,0,0,0,,,,,,,,,,6.71,10.06,4.71,18.29,10690000000.0,25.18,4.4,3320000000.0,1390000000.0,717000000.0,1.41,162.9,344000000.0,0.83,5570000000.0,140.05,1.39,9.53,637000000.0,387880000.0,0.84,20.97,22.39,3610000.0,425400000.0,411280000.0,0.58,94.36,17730000.0,6.44,6.26,17460000.0
0,0,NWSA,0,0,0,0,,,,,,,,,,4.94,8.32,3.31,6.62,10050000000.0,16.99,12.6,4580000000.0,1270000000.0,496000000.0,0.83,1.7,2240000000.0,3.8,3460000000.0,37.03,1.42,13.85,1180000000.0,796000000.0,1.34,17.5,21.22,3340000.0,392830000.0,508670000.0,0.91,98.98,4720000.0,2.17,1.23,3730000.0
0,0,NYX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,OI,0,0,0,0,,,,,,,,,,5.1,10.19,4.71,55.43,6550000000.0,41.79,12.8,1090000000.0,1060000000.0,327000000.0,0.47,,519000000.0,3.32,4690000000.0,425.41,1.42,2.95,670000000.0,296880000.0,1.6,14.72,13.42,1230000.0,156830000.0,154310000.0,1.16,94.26,8750000.0,8.2,9.82,8430000.0
0,0,OKE,0,0,0,0,,,,,,,,,,9.07,15.55,6.88,24.88,16540000000.0,37.05,110.9,4280000000.0000005,3190000000.0,1500000000.0,3.19,23.2,146390000.0,0.33,13900000000.0,231.12,0.75,13.1,2550000000.0,1050000000.0,1.75,62.98,63.17,2850000.0,445940000.0,442980000.0,0.6,67.16,6850000.0,2.85,1.97,5460000.0
0,0,OMC,0,0,0,0,,,,,,,,,,9.06,14.81,5.1,35.55,14270000000.0,67.17,-0.5,2700000000.0,2330000000.0,1290000000.0,6.42,-39.6,4019999999.9999995,19.53,6610000000.0,167.15,0.94,15.43,1860000000.0,972350000.0,0.76,72.25,74.96,1710000.0,212560000.0,204140000.0,1.32,98.7,10780000.0,6.03,6.03,13430000.0
0,0,ORCL,0,0,0,0,,,,,,,,,,18.07,37.93,8.74,1060.31,41830000000.0,15.23,4.2,32619999999.999996,18400000000.0,7560000000.0,3.54,-53.8,23390000000.0,8.77,78410000000.0,,1.52,-3.78,10400000000.0,9460000000.0,0.83,71.19,83.07,8310000.000000001,2670000000.0,1520000000.0,42.94,43.27,11960000.0,1.81,0.79,12990000.0
0,0,ORLY,0,0,0,0,,,,,,,,,,15.85,21.49,15.4,,13530000000.0,198.97,6.6,7020000000.0,3240000000.0,2140000000.0000002,28.78,-3.9,191550000.0,2.91,5860000000.0,,0.73,-2.08,3010000000.0,1950000000.0,1.02,627.24,652.46,67380000.0,67380000.0,65150000.00000001,1.1,86.62,1.37,1.37,1.26,
0,0,OXY,0,0,0,0,,,,,,,,,,8.95,16.8,3.52,14.34,25960000000.0,27.76,90.2,16300000000.0,13110000000.0,1980000000.0,-1.21,,2760000000.0,2.96,31140000000.0,153.19,1.23,9.76,10430000000.0,8590000000.0,2.09,62.05,44.63,29060000.0,933980000.0,931860000.0,0.17,82.33,50090000.0,1.97,9.9,56130000.0
0,0,P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PAYX,0,0,0,0,,,,,,,,,,30.23,40.03,11.28,43.42,4500000000.0,12.47,14.8,2790000000.0,1990000000.0,1360000000.0,3.52,22.9,1350000000.0,3.75,885600000.0,26.95,1.27,8.65,1560000000.0,1520000000.0,0.98,122.09,123.13,1970000.0,360760000.0,322450000.0,10.74,71.85,7920000.0,3.59,2.46,8160000.0
0,0,PBCT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PBI,0,0,0,0,,,,,,,,,,1.38,4.12,1.95,92.79,3690000000.0,21.24,1.3,1120000000.0,315660000.0,51980000.0,0.088,,633960000.0,3.65,2490000000.0,2677.37,1.04,0.28,,,2.57,4.4466,5.7771,2049999.9999999998,176060000.0,161870000.0,7.31,71.27,13940000.0,6.02,9.16,12160000.0
0,0,PCAR,0,0,0,0,,,,,,,,,,8.21,10.44,5.33,17.34,24150000000.0,69.4,10.7,3160000000.0,2760000000.0,1980000000.0,5.02,27.7,4670000000.0,13.44,12120000000.0,99.78,1.39,32.64,2109999999.9999998,14080000000.0,0.93,84.58,87.15,1920000.0,347180000.0,341390000.0,1.73,66.62,3470000.0,1.77,1.14,4290000.0
0,0,PCG,0,0,0,0,,,,,,,,,,1.16,14.83,,,21720000000.0,10.94,22.9,6060000000.0,6590000000.0,253000000.0,-0.19,295.8,291000000.0,0.15,46170000000.0,217.54,,10.31,,,1.33,11.58,11.65,19870000.0,1990000000.0,1610000000.0,15.38,62.66,82190000.0,4.03,4.14,71690000.0
0,0,PCL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PCLN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PDCO,0,0,0,0,,,,,,,,,,2.62,2.51,3.52,16.86,6420000000.0,66.28,2.9,1200000000.0,242800000.0,168090000.0,1.63,16.9,166400000.0,1.71,702450000.0,67.27,1.58,10.37,-959770000.0,119970000.0,1.4,30.68,30.77,1450000.0,97500000.0,87350000.0,10.92,84.56,4630000.0,5.92,7.36,4540000.0
0,0,PEG,0,0,0,0,,,,,,,,,,-6.67,21.83,2.68,-4.26,9720000000.0,19.29,27.2,3010000000.0,3520000000.0,-648000000.0,-1.32,3.2,818000000.0,1.63,19660000000.0,136.19,0.88,27.92,1740000000.0,-2680000000.0,0.59,66.88,65.54,2930000.0,505660000.0,500950000.0,0.17,72.8,6730000.0,2.23,1.35,5360000.0
0,0,PEP,0,0,0,0,,,,,,,,,,12.57,14.86,8.16,63.2,80850000000.0,58.47,9.3,42430000000.0,14590000000.0,10170000000.0,5.87,148.6,6900000000.0,4.99,40050000000.0,218.61,0.87,11.48,12160000000.0,6730000000.0,0.65,167.41,165.78,5460000.0,1380000000.0,1380000000.0,0.14,73.06,10720000.0,2.28,0.78,10430000.0
0,0,PETM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PETS,0,0,0,0,,,,,,,,,,7.83,9.69,10.07,15.6,279090000.0,13.85,-7.9,89950000.0,29730000.0,21850000.0,1.24,-44.1,108910000.0,5.38,,,5.44,7.0,28230000.0,21650000.0,0.46,21.57,25.42,20940000.0,20940000.0,18950000.0,6.75,83.71,4179999.9999999995,11.85,24.24,4620000.0
0,0,PFE,0,0,0,0,,,,,,,,,,27.04,33.03,10.0,31.87,81290000000.0,14.51,106.8,50630000000.0,31950000000.0,22410000000.0,3.5,301.1,31070000000.0,5.53,41390000000.0,53.44,1.4,13.49,32580000000.0,30860000000.0,0.72,50.6,50.41,24390000.0,5610000000.0,5620000000.0,0.04,69.55,67990000.0,2.71,1.2,61560000.0
0,0,PFG,0,0,0,0,,,,,,,,,,11.99,14.61,0.43,10.55,14260000000.0,53.02,8.7,7070000000.0,2360000000.0,1710000000.0,6.22,-0.2,2990000000.0,11.44,4700000000.0,28.54,1.86,60.39,3220000000.0,2320000000.0,1.52,69.34,70.46,1750000.0,265070000.0,260050000.0,1.19,77.85,11380000.0,7.77,5.09,13750000.0
0,0,PG,0,0,0,0,,,,,,,,,,18.33,23.45,9.85,31.6,79620000000.0,32.89,7.0,39140000000.0,21460000000.0,14310000000.0,5.47,2.6,8529999999.999999,3.55,33670000000.0,73.6,0.68,18.7,17129999999.999998,10520000000.0,0.44,148.17,151.18,7900000.0,2420000000.0,2400000000.0,0.12,65.63,15430000.0,2.08,0.64,12630000.0
0,0,PGR,0,0,0,0,,,,,,,,,,4.55,6.13,2.65,12.52,48070000000.0,82.27,3.5,4680000000.0,3290000000.0,2160000000.0,6.88,-78.8,529900000.0,0.91,6390000000.0,37.45,0.32,30.88,,,0.48,113.13,104.85,3080000.0,584400000.0,582820000.0,0.25,85.76,6370000.0,2.39,1.09,6070000.0
0,0,PH,0,0,0,0,,,,,,,,,,11.88,17.67,8.0,22.87,15290000000.0,118.66,12.1,3930000000.0,3290000000.0,1820000000.0,14.35,-13.5,489990000.0,3.81,8449999999.999999,96.39,1.5,66.07,2230000000.0,-676880000.0,1.65,264.87,292.41,128509999.99999999,128509999.99999999,127700000.0,0.41,83.08,1280000.0,1.84,1.0,1300000.0
0,0,PHM,0,0,0,0,,,,,,,,,,14.58,18.85,13.77,29.75,14380000000.0,56.55,16.8,3780000000.0,2780000000.0,2080000000.0,6.47,49.5,1160000000.0,4.89,2520000000.0,33.96,4.87,28.01,1030000000.0,332180000.0,1.42,42.13,47.67,3020000.0,253190000.0,235990000.0,0.66,94.22,5880000.0,2.08,3.2,7990000.0
0,0,PKI,0,0,0,0,,,,,,,,,,18.61,29.81,8.22,17.34,5070000000.0,43.62,0.7,2890000000.0,1870000000.0,943280000.0,10.02,-50.0,618320000.0,4.9,5210000000.0,72.96,2.01,55.14,1410000000.0,1140000000.0,1.1,145.56,170.08,126200000.0,126200000.0,125820000.0,0.21,90.01,5220000.0,7.51,6.17,4960000.0
0,0,PLD,0,0,0,0,,,,,,,,,,70.99,40.05,2.27,10.6,5240000000.0,7.09,6.6,3920000000.0,3680000000.0,3720000000.0,2.64,213.3,1910000000.0,2.59,18800000000.0,48.88,1.98,43.88,3020000000.0,3470000000.0,0.88,130.48,145.58,4800000.0,739330000.0,738880000.0,0.34,96.45,8210000.000000001,2.52,1.45,9640000.0
0,0,PLL,0,0,0,0,,,,,,,,,,0.0,0.0,,,,,,,-41150000.0,-42700000.0,-0.02,,81950000.0,0.05,2460000.0,1.44,8.84,0.11,-35350000.0,,0.55,55.55,57.63,15870000.0,15870000.0,1310000000.0,3.22,26.65,1080000.0,2.21,6.11,
0,0,PM,0,0,0,0,,,,,,,,,,28.58,41.02,19.85,,31570000000.0,20.29,2.1,21380000000.0,13950000000.0,9000000000.0,5.74,-3.6,4620000000.0,2.98,29360000000.0,,0.92,-6.77,12650000000.0,9960000000.0,0.79,102.44,98.55,5660000.0,1560000000.0,1550000000.0,0.15,77.13,9560000.0,1.7,0.62,10590000.0
0,0,PNC,0,0,0,0,,,,,,,,,,26.17,32.4,1.05,10.34,20120000000.0,47.4,2.7,19990000000.0,,5010000000.0,10.17,-22.5,48780000000.0,117.53,26570000000.0,,,121.16,,,1.24,164.18,191.13,2300000.0,422640000.0,412100000.0,0.29,85.54,5360000.0,2.08,1.3,3700000.0
0,0,PNR,0,0,0,0,,,,,,,,,,13.9,16.4,8.54,23.14,3900000000.0,23.55,15.4,1320000000.0,716600000.0,543400000.0,3.02,-8.6,102300000.0,0.62,1180000000.0,46.97,1.52,14.13,500700000.0,298180000.0,1.11,49.14,62.24,1460000.0,165480000.0,164700000.0,0.32,90.46,5020000.0,2.91,3.44,5500000.0
0,0,PNW,0,0,0,0,,,,,,,,,,16.27,24.13,2.73,10.8,3800000000.0,33.69,7.8,1700000000.0,1640000000.0,618720000.0,5.04,,9970000.0,0.09,8180000000.0,135.92,0.88,53.76,860010000.0,-602660000.0,0.28,73.85,71.24,112820000.0,112820000.0,112600000.0,0.24,90.05,2089999.9999999998,3.19,2.1,1870000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PPG,0,0,0,0,,,,,,,,,,6.26,9.33,4.78,17.54,17230000000.0,72.57,11.0,6560000000.0,2180000000.0,1060000000.0,5.95,-95.2,1040000000.0,4.42,8029999999.999999,126.75,1.48,26.34,1280000000.0,492380000.0,1.22,123.18,143.88,1550000.0,237400000.0,235020000.0,0.26,79.94,1950000.0,1.12,0.83,2180000.0
0,0,PPL,0,0,0,0,,,,,,,,,,-25.59,25.63,2.28,0.13,5780000000.0,7.58,8.3,2750000000.0,2600000000.0,18000000.0,-1.72,-53.8,3570000000.0,4.86,11360000000.0,82.77,2.15,19.18,2270000000.0,7500000000.0,0.81,28.57,28.58,6030000.0,750720000.0,734560000.0,0.1,65.23,11940000.0,1.88,1.85,11220000.0
0,0,PRGO,0,0,0,0,,,,,,,,,,-1.66,4.45,1.05,-2.42,4139999999.9999995,30.98,4.9,1420000000.0,496200000.0,-130900000.0,-1.89,,1870000000.0,13.94,3690000000.0,71.7,2.43,38.74,156300000.0,329390000.0,1.01,37.4,39.37,1520000.0,133770000.00000001,133150000.0,0.54,99.61,8380000.000000001,5.95,7.85,7180000.0
0,0,PRU,0,0,0,0,,,,,,,,,,10.9,14.64,0.69,11.92,70870000000.0,183.04,2.3,23960000000.0,10580000000.0,7610000000.0,18.36,47.5,28380000000.0,75.47,34490000000.0,55.08,0.99,163.32,9810000000.0,-14290000000.0,1.53,102.71,108.97,1920000.0,378000000.0,375390000.0,0.11,60.01,8320000.0,5.43,2.22,8140000.000000001
0,0,PSA,0,0,0,0,,,,,,,,,,55.83,50.41,7.55,21.42,3500000000.0,20.01,22.7,2580000000.0,2480000000.0,1730000000.0,8.37,76.4,734600000.0,4.19,7480000000.0,79.33,0.77,28.58,2540000000.0,1730000000.0,0.27,330.11,345.14,175360000.0,175360000.0,152540000.0,13.63,80.08,2450000.0,3.53,1.78,2230000.0
0,0,PSX,0,0,0,0,,,,,,,,,,2.02,1.6,2.17,13.57,126270000000.0,285.37,69.7,9370000000.0,3540000000.0,2540000000.0,-1.15,,3340000000.0,6.93,14430000000.0,65.25,1.13,41.4,6880000000.0,2430000000.0,,94.25,83.1,4350000.0,438200000.0,479970000.0,0.29,68.37,10210000.0,2.5,2.13,9750000.0
0,0,PVTB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PWR,0,0,0,0,,,,,,,,,,3.74,4.87,3.72,10.4,12980000000.0,92.17,34.7,1950000000.0,1050000000.0,485960000.0,3.81,-38.4,229100000.0,1.61,4000000000.0,78.22,1.5,33.29,582390000.0,419310000.0,1.17,119.93,116.44,1750000.0,142500000.0,140870000.0,1.3,92.57,4690000.0,2.94,3.7,4080000.0
0,0,PX,0,0,0,0,,,,,,,,,,6.09,29.54,4.42,3.29,150530000.0,2.07,84.9,150530000.0,75170000.0,9170000.0,0.39,,40920000.0,0.35,228200000.0,57.75,1.64,1.11,49020000.0,59490000.0,,11.39,12.3,23000000.0,23000000.0,35420000.0,0.57,80.5,3.48,3.48,1.99,0.12
0,0,PXD,0,0,0,0,,,,,,,,,,11.85,23.57,9.4,12.31,17870000000.0,76.69,176.3,9390000000.0,6720000000.0,2109999999.9999998,6.28,1674.4,4040000000.0,16.63,7830000000.0,34.31,1.52,95.01,6060000000.0,2930000000.0,1.61,253.82,217.5,2620000.0,244130000.0,241440000.0,0.57,92.49,5040000.0,2.78,2.33,5180000.0
0,0,QCOM,0,0,0,0,,,,,,,,,,28.42,32.65,19.67,107.55,39260000000.0,34.87,40.7,19300000000.0,14480000000.0,11160000000.0,7.87,66.5,11550000000.0,10.31,15680000000.0,117.65,1.61,8.84,9210000000.0,7260000000.0,1.23,134.24,153.24,10790000.0,1120000000.0,1120000000.0,0.12,76.1,17540000.0,1.4,1.57,18650000.0
0,0,QDEL,0,0,0,0,,,,,,,,,,41.46,53.92,26.61,43.18,1700000000.0,40.37,-21.3,1270000000.0,969220000.0,704230000.0,20.65,-38.0,828510000.0,19.83,139230000.0,7.22,4.45,39.21,805870000.0,381010000.0,-0.1,98.75,117.79,41690000.0,41690000.0,37800000.0,12.15,92.63,4150000.0000000005,9.86,13.52,4179999.9999999995
0,0,QEP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,R,0,0,0,0,,,,,,,,,,6.25,10.38,4.96,26.21,10300000000.0,197.83,28.5,1800000000.0,2840000000.0,642730000.0,6.81,245.5,221890000.0,4.34,7320000000.0,276.32,0.59,46.81,2180000000.0,1000000000.0,1.8,75.2,78.5,53690000.0,53690000.0,47510000.0,0.93,94.45,3570000.0,3.8,9.84,4410000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RDC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RF,0,0,0,0,,,,,,,,,,35.46,45.75,1.53,13.93,6840000000.0,7.2,-6.6,6960000000.0,,2310000000.0,2.67,-14.6,27950000000.0,29.95,2340000000.0,,,17.75,,,1.31,20.49,22.23,8380000.000000001,953280000.0,930300000.0,0.5,78.36,22150000.0,2.27,3.08,15900000.0
0,0,RHI,0,0,0,0,,,,,,,,,,9.54,12.53,,,6880000000.0,62.57,29.8,2700000000.0,915190000.0,656270000.0,4.68,52.1,619000000.0,5.68,265079999.99999997,19.19,,12.02,,,1.44,90.03,106.77,1080000.0,111330000.0,106010000.0,2.76,90.89,3290000.0,3.5,3.5,3280000.0
0,0,RHT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RL,0,0,0,0,,,,,,,,,,8.38,13.58,6.23,18.53,5980000000.0,81.15,26.7,2890000000.0,1040000000.0,501600000.0,5.41,81.7,2990000000.0,20.99,3440000000.0,126.29,1.88,38.84,868000000.0,839540000.0,1.42,98.55,112.98,1100000.0,48740000.0,90870000.0,1.17,99.81,1990000.0,2.24,4.34,1870000.0
0,0,ROK,0,0,0,0,,,,,,,,,,13.81,16.38,7.89,42.42,7290000000.0,62.85,18.7,2900000000.0,1390000000.0,1000000000.0,11.58,-59.3,540600000.0,4.65,4470000000.0,159.31,1.08,20.6,902500000.0,696550000.0,1.44,213.61,282.67,1080000.0,116010000.0,115910000.0,0.16,81.99,2360000.0,3.7,2.03,2240000.0
0,0,ROP,0,0,0,0,,,,,,,,,,48.65,27.43,4.11,8.23,5930000000.0,56.22,-0.1,3920000000.0,2260000000.0,1000000000.0,10.54,599.1,3240000000.0,30.66,7450000000.0,55.01,1.28,107.53,1930000000.0,2500000000.0,1.07,424.12,453.91,105480000.0,105480000.0,105050000.0,0.82,95.78,1420000.0,2.22,1.5,1250000.0
0,0,ROST,0,0,0,0,,,,,,,,,,9.11,12.33,11.06,46.87,18920000000.0,53.82,18.1,6090000000.0,2690000000.0,1720000000.0,4.47,54.1,4920000000.0,14.03,5620000000.0,138.48,1.77,11.26,1740000000.0,950900000.0,1.07,86.02,99.57,4190000.0000000005,353330000.0,343870000.0,0.55,88.99,5790000.0,2.12,1.98,5690000.0
0,0,RRC,0,0,0,0,,,,,,,,,,-1.8,2.26,0.89,-4.42,4019999999.9999995,16.48,63.7,1940000000.0,458860000.0,-82300000.0,-1.83,,112930000.0,0.45,2600000000.0,162.68,0.25,4.92,1090000000.0,838690000.0,2.12,30.14,24.71,5350000.0,259800000.0,245610000.0,2.76,86.65,13840000.0,3.02,8.18,13380000.0
